username,timestamp,content,retweets,likes,replies,mentions,hashtags,content_length,total_engagement,text_feature_1,text_feature_2,text_feature_3,text_feature_4,text_feature_5,text_feature_6,text_feature_7,engagement_signal,viral_score,viral_score_norm,composite_signal,signal_confidence,trading_signal
user_69,2025-08-30 22:51:49+00:00,This is a sample tweet about Indian stock market #sensex,287,901,164,"user_440, user_446","#sensex, #intraday",56,1352,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.670652777765619,434.3,0.25705082881608926,0.13443257204221779,0.9364638469305203,HOLD
user_134,2025-08-30 22:51:44+00:00,This is a sample tweet about Indian stock market #intraday,306,2693,412,"user_217, user_185, user_137",#nifty50,58,3411,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.6015345737656831,1053.8999999999999,0.7438133396181945,-0.19246279002375521,0.9090373329814132,HOLD
user_437,2025-08-30 22:50:31+00:00,This is a sample tweet about Indian stock market #sensex,768,1150,261,"user_453, user_196","#banknifty, #intraday",56,2179,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.2040063193379453,730.5,0.4897478199387226,0.8154468234662477,0.6145996955298769,BUY
user_426,2025-08-30 22:50:08+00:00,This is a sample tweet about Indian stock market #nifty50,722,1208,153,"user_489, user_90, user_135","#nifty50, #intraday",57,2083,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.07498512855511952,697.1,0.4635085238431927,-0.030439008599079338,0.9856137729104301,HOLD
user_68,2025-08-30 22:49:54+00:00,This is a sample tweet about Indian stock market #nifty50,358,1066,15,"user_205, user_201","#intraday, #nifty50, #banknifty",57,1439,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.8674011323387939,467.5,0.2831330033781129,-0.6200908647353567,0.7069297455200152,STRONG_SELL
user_355,2025-08-30 22:48:21+00:00,This is a sample tweet about Indian stock market #nifty50,315,1515,218,"user_422, user_405","#sensex, #intraday, #nifty50",57,2048,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.28089614300594673,645.9,0.42328541126561386,-0.17769346065809147,0.9160176827363496,HOLD
user_26,2025-08-30 22:47:18+00:00,This is a sample tweet about Indian stock market #intraday,728,1910,215,user_284,"#banknifty, #nifty50",58,2853,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.34108017354105874,928.7,0.6454552596433341,-0.4213468625730966,0.8008610684962414,SELL
user_151,2025-08-30 22:47:09+00:00,This is a sample tweet about Indian stock market #intraday,207,2540,5,"user_220, user_244",#nifty50,58,2752,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.5049444740215926,846.3,0.5807211878387932,-0.936122651870764,0.5575653191966787,HOLD
user_216,2025-08-30 22:46:04+00:00,This is a sample tweet about Indian stock market #intraday,645,61,140,,#nifty50,58,846,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.6301339643376878,318.3,0.16592033938251238,-1.3760684628750919,0.3496360654034162,HOLD
user_59,2025-08-30 22:45:56+00:00,This is a sample tweet about Indian stock market #sensex,782,1304,477,,"#intraday, #nifty50, #banknifty",56,2563,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.7742374905453219,847.1,0.5813496739728179,1.2054756173107508,0.43026245663939,HOLD
user_447,2025-08-30 22:45:35+00:00,This is a sample tweet about Indian stock market #nifty50,185,2296,244,"user_156, user_492",#nifty50,57,2725,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.07499956460232092,836.0,0.5726294288632257,0.0675123215994799,0.9680920097409621,HOLD
user_254,2025-08-30 22:45:34+00:00,This is a sample tweet about Indian stock market #nifty50,467,2985,35,"user_165, user_232, user_452","#sensex, #intraday, #banknifty",57,3487,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.03440411618200893,1092.8,0.7743734778851441,0.3076737420244135,0.8545857921800107,BUY
user_100,2025-08-30 22:44:58+00:00,This is a sample tweet about Indian stock market #banknifty,451,1539,493,"user_472, user_334",#intraday,59,2483,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.5166440642757555,790.0,0.5364914761568073,0.35442550235723813,0.8324897558128636,BUY
user_102,2025-08-30 22:42:02+00:00,This is a sample tweet about Indian stock market #intraday,838,1124,417,user_398,"#intraday, #sensex",58,2379,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.6330818253023828,797.5000000000001,0.5423835336632886,-0.35626027193365684,0.8316225984053719,SELL
user_157,2025-08-30 22:41:44+00:00,This is a sample tweet about Indian stock market #sensex,996,163,414,,"#sensex, #nifty50",56,1573,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.4439596921701366,571.5,0.3648362008013198,0.8328331066662884,0.606382508772785,BUY
user_176,2025-08-30 22:39:34+00:00,This is a sample tweet about Indian stock market #banknifty,773,1930,153,"user_476, user_394",#nifty50,59,2856,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.2586267224395891,934.1,0.6496975410480006,0.3167805199715308,0.8502817040499696,BUY
user_443,2025-08-30 22:39:03+00:00,This is a sample tweet about Indian stock market #sensex,16,645,74,"user_279, user_332, user_426","#nifty50, #intraday, #sensex",56,735,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-1.2885200403574488,222.1,0.09034488176604603,-0.3487308390950247,0.8351811942880085,SELL
user_94,2025-08-30 22:38:17+00:00,This is a sample tweet about Indian stock market #banknifty,806,2969,12,"user_149, user_417, user_167","#banknifty, #nifty50",59,3787,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.3684762314858984,1216.6999999999998,0.8717102678922145,0.5753780184490107,0.7280621407622132,STRONG_BUY
user_135,2025-08-30 22:38:09+00:00,This is a sample tweet about Indian stock market #banknifty,186,1272,472,"user_301, user_476, user_31",#banknifty,59,1930,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.05981906445933919,597.6,0.3853405609238746,-0.027847329666358958,0.9868386643699534,HOLD
user_255,2025-08-30 22:37:43+00:00,This is a sample tweet about Indian stock market #nifty50,609,2038,17,,"#intraday, #banknifty",57,2664,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.20234636693406993,860.1,0.5915625736507187,0.01577016401582544,0.9925466310759448,HOLD
user_24,2025-08-30 22:37:34+00:00,This is a sample tweet about Indian stock market #sensex,669,163,82,"user_403, user_103, user_119","#banknifty, #nifty50",56,914,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.696575974289091,341.1,0.18383219420221542,0.05471063839769352,0.9741424013320733,HOLD
user_196,2025-08-30 22:37:12+00:00,This is a sample tweet about Indian stock market #intraday,534,2399,264,,"#sensex, #intraday",58,3197,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.4145383128793408,1012.5,0.711289182182418,-0.32259608159687336,0.8475331260230854,SELL
user_478,2025-08-30 22:36:58+00:00,This is a sample tweet about Indian stock market #nifty50,380,1639,223,"user_243, user_361",#banknifty,57,2242,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.1469459302371511,710.6,0.474114227354859,-0.05976081047500538,0.971755565305232,HOLD
user_372,2025-08-30 22:36:20+00:00,This is a sample tweet about Indian stock market #banknifty,725,1144,462,"user_152, user_241","#nifty50, #intraday",59,2331,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.6129347836388511,771.8000000000001,0.5221934166077461,0.39356532253317045,0.813991310324303,BUY
user_24,2025-08-30 22:34:56+00:00,This is a sample tweet about Indian stock market #intraday,75,2346,482,"user_133, user_436","#sensex, #nifty50",58,2903,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.3624342185005494,878.4,0.6059391939665331,-0.4452945133365488,0.7895428174098655,SELL
user_289,2025-08-30 22:34:18+00:00,This is a sample tweet about Indian stock market #nifty50,928,901,226,,#intraday,57,2055,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.21450081230484763,709.3,0.4730929373870688,0.13442240740606104,0.9364686509885618,HOLD
user_120,2025-08-30 22:33:59+00:00,This is a sample tweet about Indian stock market #intraday,835,1672,250,"user_249, user_347, user_260","#intraday, #sensex, #nifty50",58,2757,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.45489209132138947,910.5999999999999,0.6312357608610258,-0.3726790064649186,0.8238626990406718,SELL
user_303,2025-08-30 22:33:22+00:00,This is a sample tweet about Indian stock market #sensex,866,776,177,"user_31, user_394, user_427","#nifty50, #banknifty, #intraday",56,1819,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.017278435952941245,632.3000000000001,0.4126011469871946,0.6267472897761863,0.7037837546796641,STRONG_BUY
user_152,2025-08-30 22:32:53+00:00,This is a sample tweet about Indian stock market #intraday,755,2458,139,,"#nifty50, #intraday, #sensex",58,3352,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.40639459976737013,1081.1000000000001,0.7651818681750334,-0.2786117578530363,0.8683212035224013,SELL
user_8,2025-08-30 22:30:52+00:00,This is a sample tweet about Indian stock market #nifty50,96,2880,2,,"#intraday, #banknifty",57,2978,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.5112118921503538,903.0,0.6252651425877916,-0.12069263960779406,0.9429576782770164,HOLD
user_82,2025-08-30 22:30:26+00:00,This is a sample tweet about Indian stock market #sensex,344,1216,483,user_409,"#banknifty, #nifty50, #sensex",56,2043,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.24688671654580915,647.3,0.424385262000157,0.7799158663164172,0.6313925032392154,BUY
user_260,2025-08-30 22:27:46+00:00,This is a sample tweet about Indian stock market #banknifty,416,1113,264,"user_170, user_453, user_28","#banknifty, #nifty50, #intraday",59,1793,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.21115900814423028,579.5,0.3711210621415665,-0.18687962525053814,0.9116760745174439,HOLD
user_427,2025-08-30 22:26:37+00:00,This is a sample tweet about Indian stock market #banknifty,408,1330,85,"user_487, user_407","#banknifty, #sensex, #nifty50",59,1823,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.5485138919919303,587.7,0.37756304501531934,-0.36319243177118704,0.8283462884914241,SELL
user_400,2025-08-30 22:26:25+00:00,This is a sample tweet about Indian stock market #nifty50,634,785,44,"user_362, user_176, user_170",#intraday,57,1463,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.5878237757690529,502.3,0.310472150208186,-0.44463922497267605,0.7898525228715642,SELL
user_54,2025-08-30 22:24:51+00:00,This is a sample tweet about Indian stock market #banknifty,546,2397,13,"user_333, user_304",#intraday,59,2956,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.14805028532348463,941.4,0.6554324770209756,0.10241461542423289,0.9515963238425398,HOLD
user_392,2025-08-30 22:24:45+00:00,This is a sample tweet about Indian stock market #nifty50,596,2223,113,user_281,"#nifty50, #banknifty",57,2932,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.07312443615802733,939.1999999999999,0.6537041401524077,0.2202477297222982,0.8959054843907421,BUY
user_195,2025-08-30 22:24:30+00:00,This is a sample tweet about Indian stock market #banknifty,645,2456,308,user_167,"#banknifty, #sensex, #nifty50",59,3409,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.6657879938609162,1087.2,0.7699740749469715,0.6445297996474273,0.6953793014138002,BUY
user_62,2025-08-30 22:24:21+00:00,This is a sample tweet about Indian stock market #banknifty,43,2849,181,user_162,#intraday,59,3073,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.17384160957684702,926.1999999999999,0.6434912404745069,0.07777330557668267,0.963242415340475,HOLD
user_361,2025-08-30 22:23:26+00:00,This is a sample tweet about Indian stock market #intraday,598,1045,470,user_256,"#intraday, #banknifty",58,2113,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.44644847798051474,693.7,0.46083745777358787,-0.5302052256275206,0.7494119180943075,STRONG_SELL
user_245,2025-08-30 22:23:09+00:00,This is a sample tweet about Indian stock market #banknifty,5,1058,255,"user_392, user_263","#sensex, #intraday, #nifty50",59,1318,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.729076023098984,395.9,0.22688349438290512,-0.5959222276195991,0.7183524402132718,STRONG_SELL
user_126,2025-08-30 22:22:56+00:00,This is a sample tweet about Indian stock market #sensex,969,1799,288,"user_277, user_387, user_439","#banknifty, #sensex",56,3056,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.7456505793601186,1013.6999999999999,0.712231911383455,1.3075396342878454,0.38202448196531946,HOLD
user_377,2025-08-30 22:22:13+00:00,This is a sample tweet about Indian stock market #nifty50,659,2457,313,"user_293, user_481, user_89","#nifty50, #banknifty",57,3429,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.6938634995441784,1094.6000000000001,0.7757875716866997,0.6649031100854572,0.6857503718258415,BUY
user_71,2025-08-30 22:21:39+00:00,This is a sample tweet about Indian stock market #intraday,789,701,197,user_431,#nifty50,58,1687,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.08916317236039073,585.0,0.3754419043129861,-0.895975786317643,0.5765397191973114,HOLD
user_323,2025-08-30 22:21:28+00:00,This is a sample tweet about Indian stock market #banknifty,195,2480,250,,"#sensex, #banknifty, #intraday",59,2925,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.02030937131187807,897.0,0.6205514965826066,0.16197794078122033,0.923445225491016,HOLD
user_196,2025-08-30 22:20:04+00:00,This is a sample tweet about Indian stock market #intraday,704,493,94,user_432,"#banknifty, #sensex",58,1291,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.5030200479333726,457.7,0.2754340482363108,-1.2091437571207546,0.4285288031883836,HOLD
user_148,2025-08-30 22:18:44+00:00,This is a sample tweet about Indian stock market #nifty50,204,507,24,,#intraday,57,735,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-1.2377775018122152,240.89999999999998,0.10511430591562572,-0.9798203818113052,0.5369126930056162,HOLD
user_246,2025-08-30 22:18:19+00:00,This is a sample tweet about Indian stock market #sensex,762,2607,331,"user_413, user_222, user_346",#banknifty,56,3700,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.911561055171902,1186.2,0.8477492340325242,1.5187495170260734,0.2822014760108652,HOLD
user_49,2025-08-30 22:18:17+00:00,This is a sample tweet about Indian stock market #sensex,221,706,369,user_445,"#banknifty, #nifty50, #sensex",56,1296,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.35106393544782694,410.9,0.23866760939586765,0.2904359185053085,0.8627328132260008,BUY
user_168,2025-08-30 22:17:56+00:00,This is a sample tweet about Indian stock market #sensex,206,1938,336,,"#intraday, #sensex, #banknifty",56,2480,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.024257062733525014,764.5999999999999,0.5165370414015239,0.7424716054075439,0.6490895855499859,BUY
user_75,2025-08-30 22:17:45+00:00,This is a sample tweet about Indian stock market #sensex,511,1750,196,"user_102, user_434, user_440","#banknifty, #sensex, #nifty50",56,2457,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.014842802851211978,788.1999999999999,0.5350773823552517,0.7380103443521895,0.6511980876859629,BUY
user_167,2025-08-30 22:17:34+00:00,This is a sample tweet about Indian stock market #banknifty,12,1785,44,"user_163, user_392, user_416",#banknifty,59,1841,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.9285463639136932,553.5,0.35069526278576474,-0.5924441170140167,0.7199962811699074,STRONG_SELL
user_375,2025-08-30 22:17:28+00:00,This is a sample tweet about Indian stock market #sensex,329,2521,443,"user_102, user_167, user_488","#banknifty, #sensex, #intraday",56,3293,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.6339055919412949,1020.8,0.7178097258229239,1.2522297143623489,0.40816531588125027,HOLD
user_191,2025-08-30 22:16:09+00:00,This is a sample tweet about Indian stock market #banknifty,269,545,268,,#banknifty,59,1082,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.5883127673888843,351.5,0.1920025139445361,-0.5512547592276583,0.7394633887420647,STRONG_SELL
user_257,2025-08-30 22:16:05+00:00,This is a sample tweet about Indian stock market #intraday,225,504,366,user_149,"#intraday, #banknifty, #sensex",58,1095,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.4301086240255629,351.0,0.19160971011077066,-1.2450380639711853,0.4115642674384046,HOLD
user_221,2025-08-30 22:15:22+00:00,This is a sample tweet about Indian stock market #banknifty,328,1121,493,"user_471, user_163","#sensex, #banknifty, #intraday",59,1942,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.21516133235016918,615.4,0.3993243774059234,0.06855603419112778,0.9675987253979187,HOLD
user_102,2025-08-30 22:15:14+00:00,This is a sample tweet about Indian stock market #intraday,828,356,478,"user_421, user_146","#nifty50, #banknifty, #intraday",58,1662,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.4694213559572849,581.4000000000001,0.37261371670987514,-0.5970045244450549,0.7178409200085764,STRONG_SELL
user_225,2025-08-30 22:14:53+00:00,This is a sample tweet about Indian stock market #banknifty,308,2651,402,"user_314, user_452, user_204","#nifty50, #intraday, #sensex",59,3361,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.5649467118222975,1039.1,0.7321863461387381,0.5561756718743331,0.7371376439139253,STRONG_BUY
user_168,2025-08-30 22:13:50+00:00,This is a sample tweet about Indian stock market #intraday,563,553,493,"user_91, user_419, user_439",#banknifty,58,1609,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.2715828654098252,539.0,0.3393039516065676,-0.7336954335885447,0.6532374210602732,SELL
user_121,2025-08-30 22:12:48+00:00,This is a sample tweet about Indian stock market #sensex,25,2283,177,"user_109, user_74","#nifty50, #intraday, #sensex",56,2485,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.41906996824129744,748.0,0.5034959541205122,0.49146746440815425,0.7677203405920165,BUY
user_51,2025-08-30 22:12:47+00:00,This is a sample tweet about Indian stock market #nifty50,82,381,299,user_125,"#sensex, #intraday, #nifty50",57,762,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.7962969890705613,236.8,0.10189331447874932,-0.7444116055501431,0.6481726935784754,SELL
user_420,2025-08-30 22:12:42+00:00,This is a sample tweet about Indian stock market #nifty50,202,2274,216,,#nifty50,57,2692,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.1278859125732971,827.8,0.5661874459894728,0.03318253067499854,0.9843171166319922,HOLD
user_206,2025-08-30 22:11:51+00:00,This is a sample tweet about Indian stock market #sensex,945,101,80,"user_399, user_123, user_257","#banknifty, #intraday",56,1126,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.4048426990607403,432.3,0.2554796134810276,0.2764998017555661,0.869319366124265,BUY
user_423,2025-08-30 22:09:47+00:00,This is a sample tweet about Indian stock market #nifty50,404,2393,340,"user_99, user_271, user_225","#nifty50, #intraday, #banknifty",57,3137,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.43590954592392533,981.5,0.6869353444889621,0.44590223304089444,0.7892555940712649,BUY
user_436,2025-08-30 22:09:39+00:00,This is a sample tweet about Indian stock market #intraday,460,253,452,"user_153, user_220, user_426",#nifty50,58,1165,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.05590076494936028,395.5,0.2265692513158928,-1.0116662937716736,0.521861528647058,HOLD
user_32,2025-08-30 22:08:16+00:00,This is a sample tweet about Indian stock market #sensex,755,2676,307,,"#nifty50, #intraday, #banknifty",56,3738,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.8746308112376364,1196.8999999999999,0.856155236075104,1.506361648783,0.28805628843422104,HOLD
user_435,2025-08-30 22:07:22+00:00,This is a sample tweet about Indian stock market #intraday,943,1083,291,"user_485, user_243, user_227","#nifty50, #banknifty, #intraday",58,2317,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.45017702570096635,789.4,0.5360201115562887,-0.4607002931525329,0.7822616654563369,SELL
user_36,2025-08-30 22:06:18+00:00,This is a sample tweet about Indian stock market #sensex,732,2270,19,user_81,"#intraday, #sensex, #nifty50",56,3021,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.033007532351034964,979.5,0.6853641291539004,0.8987529595012514,0.5752271585744382,HOLD
user_105,2025-08-30 22:04:22+00:00,This is a sample tweet about Indian stock market #banknifty,853,594,380,,"#nifty50, #intraday",59,1827,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.3640941234202022,633.4000000000001,0.4134653154214785,0.16164077030737647,0.923604580582652,HOLD
user_170,2025-08-30 22:02:08+00:00,This is a sample tweet about Indian stock market #banknifty,122,783,391,,"#intraday, #banknifty, #sensex",59,1296,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.38607011609838215,401.0,0.2308900934873124,-0.4071793229215554,0.807556997572385,SELL
user_201,2025-08-30 22:01:48+00:00,This is a sample tweet about Indian stock market #sensex,279,2641,184,,"#sensex, #banknifty",56,3104,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.027490673464753163,959.1,0.6693377327362715,0.8813880101312332,0.5834342624366685,HOLD
